Header,Bifidobacterium_adolescentis_ATCC_15703,Bifidobacterium_adolescentis_ATCC_15703,Bifidobacterium_bifidum_PRL2010,Bifidobacterium_bifidum_PRL2010,Bifidobacterium_longum_NCC2705,Bifidobacterium_longum_NCC2705,Collinsella_tanakaei_YIT_12063,Collinsella_tanakaei_YIT_12063,Alistipes_finegoldii_DSM_17242,Alistipes_finegoldii_DSM_17242,Alistipes_putredinis_DSM_17216,Alistipes_putredinis_DSM_17216,Alistipes_shahii_WAL_8301,Alistipes_shahii_WAL_8301,Bacteroides_caccae_ATCC_43185,Bacteroides_caccae_ATCC_43185,Bacteroides_coprocola_M16_DSM_17136,Bacteroides_coprocola_M16_DSM_17136,Bacteroides_eggerthii_DSM_20697,Bacteroides_eggerthii_DSM_20697,Bacteroides_fragilis_NCTC_9343,Bacteroides_fragilis_NCTC_9343,Bacteroides_intestinalis_341_DSM_17393,Bacteroides_intestinalis_341_DSM_17393,Bacteroides_stercoris_ATCC_43183,Bacteroides_stercoris_ATCC_43183,Bacteroides_thetaiotaomicron_VPI_5482,Bacteroides_thetaiotaomicron_VPI_5482,Bacteroides_uniformis_ATCC_8492,Bacteroides_uniformis_ATCC_8492,Parabacteroides_distasonis_ATCC_8503,Parabacteroides_distasonis_ATCC_8503,Parabacteroides_johnsonii_DSM_18315,Parabacteroides_johnsonii_DSM_18315,Prevotella_ruminicola_23,Prevotella_ruminicola_23,Acidaminococcus_fermentans_DSM_20731,Acidaminococcus_fermentans_DSM_20731,Blautia_wexlerae_DSM_19850,Blautia_wexlerae_DSM_19850,Clostridium_clostridioforme_CM201,Clostridium_clostridioforme_CM201,Coprococcus_catus_GD_7,Coprococcus_catus_GD_7,Dialister_invisus_DSM_15470,Dialister_invisus_DSM_15470,Dorea_longicatena_DSM_13814,Dorea_longicatena_DSM_13814,Enterococcus_faecium_TX1330,Enterococcus_faecium_TX1330,Eubacterium_rectale_M104_1,Eubacterium_rectale_M104_1,Faecalibacterium_prausnitzii_L2_6,Faecalibacterium_prausnitzii_L2_6,Lactobacillus_mucosae_LM1,Lactobacillus_mucosae_LM1,Lactobacillus_reuteri_SD2112_ATCC_55730,Lactobacillus_reuteri_SD2112_ATCC_55730,Megasphaera_elsdenii_DSM_20460,Megasphaera_elsdenii_DSM_20460,Phascolarctobacterium_succinatutens_YIT_12067,Phascolarctobacterium_succinatutens_YIT_12067,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Roseburia_intestinalis_L1_82,Roseburia_intestinalis_L1_82,Roseburia_inulinivorans_DSM_16841,Roseburia_inulinivorans_DSM_16841,Ruminococcus_bromii_L2_63,Ruminococcus_bromii_L2_63,Ruminococcus_callidus_ATCC_2776001,Ruminococcus_callidus_ATCC_2776001,Ruminococcus_torques_ATCC_27756,Ruminococcus_torques_ATCC_27756,Streptococcus_salivarius_JIM8777,Streptococcus_salivarius_JIM8777,Subdoligranulum_variabile_DSM_15176,Subdoligranulum_variabile_DSM_15176,Veillonella_atypica_ACS_049_V_Sch6,Veillonella_atypica_ACS_049_V_Sch6,Bilophila_wadsworthia_3_1_6,Bilophila_wadsworthia_3_1_6,Citrobacter_amalonaticus_Y19,Citrobacter_amalonaticus_Y19,Desulfovibrio_desulfuricans_subsp_desulfuricans_DSM_642,Desulfovibrio_desulfuricans_subsp_desulfuricans_DSM_642,Desulfovibrio_piger_ATCC_29098,Desulfovibrio_piger_ATCC_29098,Enterobacter_cloacae_EcWSU1,Enterobacter_cloacae_EcWSU1,Escherichia_coli_str_K_12_substr_MG1655,Escherichia_coli_str_K_12_substr_MG1655,Haemophilus_parainfluenzae_T3T1,Haemophilus_parainfluenzae_T3T1,Helicobacter_pylori_26695,Helicobacter_pylori_26695,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella_pneumoniae_pneumoniae_MGH78578,Shigella_flexneri_2002017,Shigella_flexneri_2002017,Akkermansia_muciniphila_ATCC_BAA_835,Akkermansia_muciniphila_ATCC_BAA_835,Fusobacterium_varium_ATCC_27725,Fusobacterium_varium_ATCC_27725
190,,,TMDS,1,CHORM,12,,,,,,,,,,,,,DHAD1,34,,,,,,,RZ5PP,1,DMQMT,51,,,,,,,,,RNTR2,1,,,,,,,,,3OAS12M14,51,,,,,,,DHAD2,51,,,,,,,3OAR15M16,51,DHPPDA,51,EAR7M8,51,,,,,,,,,,,,,,,,,,,,,CLPNSAI17,51,MEPCT,1,CBIAT,51,,,,,,,,
191,,,RZ5PP,1,PGAMT,1,,,,,,,,,,,,,VALTA,33,,,,,,,RNTR3,1,EAR11M12x,51,,,,,,,,,UDCPDP,1,,,,,,,,,3OAS13M14,51,,,,,,,DASYNI17,51,,,,,,,3OAR40,51,DM_GCALD,51,EAR8M10x,51,,,,,,,,,,,,,,,,,,,,,CLPNSI17,51,rtranscription,1,CGLYt3_2,51,,,,,,,,
192,,,RBFK,1,SHKK,1,,,,,,,,,,,,,3MOBS,32,,,,,,,PRFGS,1,DHNAOT4,51,,,,,,,,,UDCPDPS,1,,,,,,,,,3OAS140,51,,,,,,,CITRH,51,,,,,,,3OAR4M6,51,DUTPDP,51,EAR9M10x,51,,,,,,,,,,,,,,,,,,,,,DASYN180,51,,,CLPNS180,51,,,,,,,,
193,,,PTPAT,1,SHK3Dr,1,,,,,,,,,,,,,LEUTA,32,,,,,,,PGPPAI17,1,CDPGLYCGPT,51,,,,,,,,,UGMDDS,1,,,,,,,,,3OAS3M4,51,,,,,,,AMPTASEGC,51,,,,,,,3OAR5M6,51,EAR100x,51,EDTXS1,51,,,,,,,,,,,,,,,,,,,,,DASYNAI17,51,,,CLPNSAI17,51,,,,,,,,
194,,,PSSAI17,1,RBFK,1,,,,,,,,,,,,,IPMDr,32,,,,,,,PGPPI17,1,CLPNS180,51,,,,,,,,,UMPK,1,,,,,,,,,3OAS4M3O6,51,,,,,,,ANPRT,51,,,,,,,3OAR60,51,EAR10M12x,51,EDTXS2,51,,,,,,,,,,,,,,,,,,,,,DASYNI17,51,,,CLPNSI17,51,,,,,,,,
195,,,PSSAAI17,1,PSCVT,1,,,,,,,,,,,,,IPPMIa,32,,,,,,,PGSA180,1,CBIAT,51,,,,,,,,,dreplication,1,,,,,,,,,3OAS4M6,51,,,,,,,ARGSL,51,,,,,,,AGMHE,51,EAR11M12x,51,FACOAL140,51,,,,,,,,,,,,,,,,,,,,,Htex,50,,,CO2t,51,,,,,,,,
196,,,PSSA180,1,PRPPS,1,,,,,,,,,,,,,OMCDC,32,,,,,,,PGSAAI17,1,CLPNSAI17,51,,,,,,,,,pbiosynthesis,1,,,,,,,,,3OAS5M6,51,,,,,,,ARGSS,51,,,,,,,ACOATA,51,EAR120x,51,FACOAL180i,51,,,,,,,,,,,,,,,,,,,,,AMMQT8r,49,,,CYTD,51,,,,,,,,
197,,,PSDI17,1,OCBT,1,,,,,,,,,,,,,IPPMIb,32,,,,,,,PGSAI17,1,CLPNSI17,51,,,,,,,,,RNTR3,1,,,,,,,,,3OAS6M8,51,,,,,,,ASP1DC,51,,,,,,,AIHPDCOATA,51,EAR12M14x,51,FBA2,51,,,,,,,,,,,,,,,,,,,,,SUCBZL,49,,,Coabc,51,,,,,,,,
198,,,PSDAI17,1,PEPGLY,1,,,,,,,,,,,,,OROTPT,20,,,,,,,PHEMEtex,1,COBALTt5,51,,,,,,,,,RNTR1,1,,,,,,,,,3OAS7M8,51,,,,,,,CAt4i,51,,,,,,,DNMPPA,51,EAR13M14x,51,FE2abcpp,51,,,,,,,,,,,,,,,,,,,,,SUCBZS,49,,,Cuabc,51,,,,,,,,
199,,,PSD180,1,PAPPT3,1,,,,,,,,,,,,,TMDS,20,,,,,,,PItex,1,CAt4i,51,,,,,,,,,EAR11M12x,1,,,,,,,,,3OAS8M10,51,,,,,,,CBIAT,51,,,,,,,EAR12M14x,51,CAt4ipp,51,FE2tex,51,,,,,,,,,,,,,,,,,,,,,HETT,49,,,DALAt2r,51,,,,,,,,
200,,,PRPPS,1,NNATr,1,,,,,,,,,,,,,OMPDC,20,,,,,,,PMDPHT,1,ASPTA,51,,,,,,,,,PRPPS,1,,,,,,,,,BVUtex,51,,,,,,,CDPMEK,51,,,,,,,EAR120x,51,CBIAT,51,FE3abcpp,51,,,,,,,,,,,,,,,,,,,,,ICHORS,49,,,DAPabc,51,,,,,,,,
201,,,PPCDC,1,TRDRr,1,,,,,,,,,,,,,DHORTS,20,,,,,,,PMPK,1,CYTD,51,,,,,,,,,PGPPI17,1,,,,,,,,,CA2tex,51,,,,,,,CHORS,51,,,,,,,EAR11M12x,51,BTNCLi,51,FE3tex,51,,,,,,,,,,,,,,,,,,,,,ACOTA,48,,,UDPGDr,51,,,,,,,,
202,,,PNTK,1,METAT,1,,,,,,,,,,,,,DHFR,20,,,,,,,PNTK,1,Cuabc,51,,,,,,,,,PGSA180,1,,,,,,,,,CAt4ipp,51,,,,,,,ASPO5,51,,,,,,,EAR10M12x,51,AGMHE,51,FRTT,51,,,,,,,,,,,,,,,,,,,,,AGPR,48,,,AMPTASECG,43,,,,,,,,
203,,,PGSAI17,1,MEPCT,1,,,,,,,,,,,,,ASPCT,20,,,,,,,PPCDC,1,DASYN180,51,,,,,,,,,PGSAAI17,1,,,,,,,,,FACOAL180i,51,,,,,,,CLPNS180,51,,,,,,,EAR100x,51,ACOAAGPATAI17,51,FRUK,51,,,,,,,,,,,,,,,,,,,,,ACGK,48,,,TPI,38,,,,,,,,
204,,,DTMPK,1,TMDS,1,,,,,,,,,,,,,IGPS,15,,,,,,,PRAGS,1,DASYNAI17,51,,,,,,,,,PGSAI17,1,,,,,,,,,EAR12M14x,51,,,,,,,COBALTt5,51,,,,,,,DNTPPA,51,ACOAAGPATI17,51,G1PTT,51,,,,,,,,,,,,,,,,,,,,,METFR,48,,,GUAPRT,36,,,,,,,,
205,,,DHFR,1,UAGPT3,1,,,,,,,,,,,,,ANPRT,14,,,,,,,PRAIS,1,DASYNI17,51,,,,,,,,,PNTK,1,,,,,,,,,EAR13M14x,51,,,,,,,DASYN180,51,,,,,,,DM_dhptd(c),51,ACOATA,51,G3PATAI17,51,,,,,,,,,,,,,,,,,,,,,ASPCT,44,,,GLNS,29,,,,,,,,
206,,,DMATT,1,UAAGDS,1,,,,,,,,,,,,,PRAI,14,,,,,,,PSD180,1,DEXTRINASE,51,,,,,,,,,PPCDC,1,,,,,,,,,EAR14M16x,51,,,,,,,CYTD,51,,,,,,,DASYN180,51,ADCL,51,G3PATI17,51,,,,,,,,,,,,,,,,,,,,,DHORTS,44,,,PGM,28,,,,,,,,
207,,,3OAR13M14,1,UAGCVT_r,1,,,,,,,,,,,,,PGMT,4,,,,,,,RNTR2,1,DEXTRINabc,51,,,,,,,,,PSD180,1,,,,,,,,,EAR15M16x,51,,,,,,,DASYNAI17,51,,,,,,,DM_GCALD,51,ADCS,51,GALT1,51,,,,,,,,,,,,,,,,,,,,,OROTPT,44,,,PGK,28,,,,,,,,
208,,,3OAS4M3O6,1,UAGDP,1,,,,,,,,,,,,,PRPPS,2,,,,,,,PSDAI17,1,DHDPRy,51,,,,,,,,,RBFK,1,,,,,,,,,EAR4M6x,51,,,,,,,CLPNSI17,51,,,,,,,DM_5MTR,51,ADK2,51,DNTPPA,51,,,,,,,,,,,,,,,,,,,,,OMPDC,44,,,GAPD,28,,,,,,,,
209,,,3OAS3M4,1,MECDPDH2,1,,,,,,,,,,,,,ASPKi,1,,,,,,,PSDI17,1,DHDPS,51,,,,,,,,,PSDAI17,1,,,,,,,,,EAR5M6x,51,,,,,,,CLPNSAI17,51,,,,,,,AKGS,51,ADOCBLS,51,DMQMT,51,,,,,,,,,,,,,,,,,,,,,PRO_Ltex,43,,,ENO,28,,,,,,,,
210,,,3OAS13M14,1,UAMAGS,1,,,,,,,,,,,,,ASAD,1,,,,,,,PSSA180,1,DHFOR2,51,,,,,,,,,PSDI17,1,,,,,,,,,EAR6M8x,51,,,,,,,STYSabc,49,,,,,,,DHFS,51,APRAUR,51,Cuabcpp,51,,,,,,,,,,,,,,,,,,,,,UMPK,39,,,PYDXK,3,,,,,,,,
211,,,3OAS12M14,1,UAMAS,1,,,,,,,,,,,,,ADK3,1,,,,,,,PSSAAI17,1,CHRPL,51,,,,,,,,,PSSA180,1,,,,,,,,,EAR7M8x,51,,,,,,,STYSGH,49,,,,,,,DB4PS,51,ADSL2r,51,CAt4ipp,51,,,,,,,,,,,,,,,,,,,,,G3PD1,37,,,,,,,,,,,,
212,,,3OAS11M12,1,UAPGR,1,,,,,,,,,,,,,,,,,,,,,PSSAI17,1,RPI,47,,,,,,,,,PSSAAI17,1,,,,,,,,,EAR8M10x,51,,,,,,,RAFGH,49,,,,,,,DASYNI17,51,EAR14M16,51,CBIAT,51,,,,,,,,,,,,,,,,,,,,,PRPPS,35,,,,,,,,,,,,
213,,,3OAS10M12,1,UDCPDP,1,,,,,,,,,,,,,,,,,,,,,PTPAT,1,ASPCT,44,,,,,,,,,PSSAI17,1,,,,,,,,,EAR9M10x,51,,,,,,,GALK,45,,,,,,,EAR13M14x,51,AIHPDCOATA,51,CDOSKT,51,,,,,,,,,,,,,,,,,,,,,PRAI,35,,,,,,,,,,,,
214,,,3OAR9M10,1,UDCPDPS,1,,,,,,,,,,,,,,,,,,,,,Q8abcpp,1,OROTPT,44,,,,,,,,,PTPAT,1,,,,,,,,,EDTXS1,51,,,,,,,UDPG4E,45,,,,,,,EAR140x,51,AIRC4,51,CGLYabcpp,51,,,,,,,,,,,,,,,,,,,,,DHAD1,34,,,,,,,,,,,,
215,,,3OAR8M10,1,UGMDDS,1,,,,,,,,,,,,,,,,,,,,,Q8tex,1,DHORTS,44,,,,,,,,,EAR12M14x,1,,,,,,,,,EDTXS2,51,,,,,,,FORt,41,,,,,,,EAR14M16x,51,AICART,50,CGLYtex,51,,,,,,,,,,,,,,,,,,,,,ANPRT,34,,,,,,,,,,,,
216,,,3OAR7M8,1,UMPK,1,,,,,,,,,,,,,,,,,,,,,RBFK,1,OMPDC,44,,,,,,,,,DTMPK,1,,,,,,,,,FACOAL140,51,,,,,,,SUCCt2r,39,,,,,,,EAR15M16x,51,HEX7,50,CLPNS180,51,,,,,,,,,,,,,,,,,,,,,IGPS,34,,,,,,,,,,,,
217,,,3OAR6M8,1,UTPATPT,1,,,,,,,,,,,,,,,,,,,,,RBFSa,1,GAPD,37,,,,,,,,,EAR10M12x,1,,,,,,,,,FAS140ACPrev,51,,,,,,,GHMT2r,36,,,,,,,EAR40x,51,IMPC,50,CLPNSAI17,51,,,,,,,,,,,,,,,,,,,,,ACLS_b,34,,,,,,,,,,,,
218,,,3OAR5M6,1,dreplication,1,,,,,,,,,,,,,,,,,,,,,RBFSb,1,VALTA,34,,,,,,,,,3OAR7M8,1,,,,,,,,,EAR10M12x,51,,,,,,,OROTPT,35,,,,,,,EAR4M6x,51,PGK,49,CLPNSI17,51,,,,,,,,,,,,,,,,,,,,,OMCDC,33,,,,,,,,,,,,
219,,,3OAR4M6,1,pbiosynthesis,1,,,,,,,,,,,,,,,,,,,,,RHAT1,1,ACLS_b,34,,,,,,,,,3OAR13M14,1,,,,,,,,,FBA,51,,,,,,,DHORTS,35,,,,,,,EAR5M6x,51,IPMDr,38,CLtex,51,,,,,,,,,,,,,,,,,,,,,DB4PS,33,,,,,,,,,,,,
220,,,3OAR15M16,1,MECDPS,1,,,,,,,,,,,,,,,,,,,,,RNTR1,1,DHAD1,34,,,,,,,,,3OAR14M16,1,,,,,,,,,FE2abcpp,51,,,,,,,OMPDC,35,,,,,,,EAR60x,51,IPPMIa,38,COBALT2tex,51,,,,,,,,,,,,,,,,,,,,,IPMDr,33,,,,,,,,,,,,
221,,,3OAR14M16,1,FMNAT,1,,,,,,,,,,,,,,,,,,,,,EAR80x,1,DHFR,21,,,,,,,,,3OAR15M16,1,,,,,,,,,FE2tex,51,,,,,,,ASPCT,35,,,,,,,EAR6M8x,51,OMCDC,38,Coabcpp,51,,,,,,,,,,,,,,,,,,,,,IPPMIa,33,,,,,,,,,,,,
222,,,3OAR12M14,1,H2CO3D,1,,,,,,,,,,,,,,,,,,,,,ARGSS,1,TMDS,20,,,,,,,,,3OAR4M6,1,,,,,,,,,FE3abcpp,51,,,,,,,PGM,30,,,,,,,EAR7M8x,51,IPPMIb,38,CU2tex,51,,,,,,,,,,,,,,,,,,,,,IPPMIb,33,,,,,,,,,,,,
223,,,2MBCOATA,1,CBPS,1,,,,,,,,,,,,,,,,,,,,,EAR6M8x,1,GF6PTA,14,,,,,,,,,3OAR5M6,1,,,,,,,,,FE3tex,51,,,,,,,ENO,30,,,,,,,EAR80x,51,LEUTA,38,DASYN180,51,,,,,,,,,,,,,,,,,,,,,LEUTA,33,,,,,,,,,,,,
224,,,3OAR11M12,1,ACGK,1,,,,,,,,,,,,,,,,,,,,,EAR60x,1,G1PACT,12,,,,,,,,,3OAR6M8,1,,,,,,,,,FOLtex,51,,,,,,,GAPD,30,,,,,,,EAR8M10x,51,3MOBS,38,DDCAtex,51,,,,,,,,,,,,,,,,,,,,,APRAUR,33,,,,,,,,,,,,
225,,,3OAR10M12,1,ACOTA,1,,,,,,,,,,,,,,,,,,,,,3OAR40,1,PGAMT,12,,,,,,,,,3OAR8M10,1,,,,,,,,,FOLtpp,51,,,,,,,PGK,30,,,,,,,EAR9M10x,51,METALA1c,36,DHNAOT,51,,,,,,,,,,,,,,,,,,,,,DHPPDA,33,,,,,,,,,,,,
226,,,3HAD9M10,1,ACPS1,1,,,,,,,,,,,,,,,,,,,,,3OAR4M6,1,UAGDP,12,,,,,,,,,DXPS,1,,,,,,,,,FTCD,51,,,,,,,G3PD1,23,,,,,,,EDTXS1,51,G3PD1,35,DHFS,51,,,,,,,,,,,,,,,,,,,,,PMDPHT,33,,,,,,,,,,,,
227,,,3HAD8M10,1,ADK10,1,,,,,,,,,,,,,,,,,,,,,3OAR5M6,1,DDPA,1,,,,,,,,,3OAR9M10,1,,,,,,,,,G1PTT,51,,,,,,,FE3abc,20,,,,,,,EDTXS2,51,VALTA,35,DDCAtpp,51,,,,,,,,,,,,,,,,,,,,,GTPCII,33,,,,,,,,,,,,
228,,,3HAD7M8,1,ADK3,1,,,,,,,,,,,,,,,,,,,,,3OAR60,1,DHQS,1,,,,,,,,,3OAS10M12,1,,,,,,,,,3HAD11M12,51,,,,,,,RPI,11,,,,,,,ENO,51,ACLS_b,35,DHFR,51,,,,,,,,,,,,,,,,,,,,,RBFSb,33,,,,,,,,,,,,
229,,,3HAD6M8,1,AGPR,1,,,,,,,,,,,,,,,,,,,,,3OAR6M8,1,DHQTi,1,,,,,,,,,3OAS11M12,1,,,,,,,,,G3PATAI17,51,,,,,,,ALAR,10,,,,,,,FE2DH,51,DHAD1,35,DB4PS,51,,,,,,,,,,,,,,,,,,,,,RBFSa,33,,,,,,,,,,,,
230,,,3HAD5M6,1,ALAALA,1,,,,,,,,,,,,,,,,,,,,,3OAR7M8,1,SHK3Dr,1,,,,,,,,,3OAS12M14,1,,,,,,,,,G3PATI17,51,,,,,,,,,,,,,,,DASYNAI17,51,FBA,31,DASYNI17,51,,,,,,,,,,,,,,,,,,,,,CHORM,31,,,,,,,,,,,,
231,,,3HAD4M6,1,ALAR,1,,,,,,,,,,,,,,,,,,,,,3OAR80,1,,,,,,,,,,,3OAS13M14,1,,,,,,,,,3HAD10M12,51,,,,,,,,,,,,,,,DMQMT,51,TPI,31,DASYNAI17,51,,,,,,,,,,,,,,,,,,,,,LYS_Ltex,30,,,,,,,,,,,,
232,,,3HAD15M16,1,ARGSL,1,,,,,,,,,,,,,,,,,,,,,3OAR8M10,1,,,,,,,,,,,3OAS3M4,1,,,,,,,,,EAR11M12x,51,,,,,,,,,,,,,,,DAPMDH,51,GAPD,31,P5CRyr,25,,,,,,,,,,,,,,,,,,,,,DHQS,28,,,,,,,,,,,,
233,,,3HAD14M16,1,ARGSS,1,,,,,,,,,,,,,,,,,,,,,3OAR9M10,1,,,,,,,,,,,3OAR12M14,1,,,,,,,,,DXPS,51,,,,,,,,,,,,,,,CLPNSAI17,51,ACHBPL,25,GLU5K,25,,,,,,,,,,,,,,,,,,,,,DHQTi,28,,,,,,,,,,,,
234,,,3HAD13M14,1,ASAD,1,,,,,,,,,,,,,,,,,,,,,3OAS100,1,,,,,,,,,,,3OAR11M12,1,,,,,,,,,CU2tex,51,,,,,,,,,,,,,,,ALAHIStex,51,DHAD2,25,G5SADs,25,,,,,,,,,,,,,,,,,,,,,DDPA,28,,,,,,,,,,,,
235,,,3HAD12M14,1,ASPKi,1,,,,,,,,,,,,,,,,,,,,,3OAS10M12,1,,,,,,,,,,,3OAR10M12,1,,,,,,,,,CYSDS,51,,,,,,,,,,,,,,,APRAUR,51,ACLS_a,25,G5SDr,25,,,,,,,,,,,,,,,,,,,,,CHORS,28,,,,,,,,,,,,
236,,,3HAD11M12,1,BPNT,1,,,,,,,,,,,,,,,,,,,,,3OAS11M12,1,,,,,,,,,,,3HAD9M10,1,,,,,,,,,CDOSKT,51,,,,,,,,,,,,,,,ARG_Ltex,51,ILETA,25,PGK,22,,,,,,,,,,,,,,,,,,,,,SHK3Dr,28,,,,,,,,,,,,
237,,,3HAD10M12,1,CDPMEK,1,,,,,,,,,,,,,,,,,,,,,3OAS120,1,,,,,,,,,,,3HAD8M10,1,,,,,,,,,3HAD14M16,51,,,,,,,,,,,,,,,BTNCLi,51,GF6PTA,11,ENO,22,,,,,,,,,,,,,,,,,,,,,PSCVT,28,,,,,,,,,,,,
238,,,3OAS4M6,1,GRTT,1,,,,,,,,,,,,,,,,,,,,,3OAS12M14,1,,,,,,,,,,,3HAD7M8,1,,,,,,,,,3HAD13M14,51,,,,,,,,,,,,,,,ALAHIS1c,51,NAPRT,10,PGM,22,,,,,,,,,,,,,,,,,,,,,SHKK,28,,,,,,,,,,,,
239,,,3OAS5M6,1,CHORS,1,,,,,,,,,,,,,,,,,,,,,3OAS13M14,1,,,,,,,,,,,3HAD6M8,1,,,,,,,,,CDPMEK,51,,,,,,,,,,,,,,,CAt4ipp,51,HSK,5,GAPD,22,,,,,,,,,,,,,,,,,,,,,TMDS,25,,,,,,,,,,,,
240,,,3OAS6M8,1,DAPE,1,,,,,,,,,,,,,,,,,,,,,3OAS140,1,,,,,,,,,,,3HAD5M6,1,,,,,,,,,CGLYt3_2_pp,51,,,,,,,,,,,,,,,CBIAT,51,THRS,5,TPI,22,,,,,,,,,,,,,,,,,,,,,DHFR,25,,,,,,,,,,,,
241,,,3OAS7M8,1,DDPA,1,,,,,,,,,,,,,,,,,,,,,3OAS160,1,,,,,,,,,,,3HAD4M6,1,,,,,,,,,CGLYtex,51,,,,,,,,,,,,,,,CDOSKT,51,PHETA1,3,DHORDnad,22,,,,,,,,,,,,,,,,,,,,,PPNDH,24,,,,,,,,,,,,
242,,,DHAD2,1,DHFR,1,,,,,,,,,,,,,,,,,,,,,3OAS180,1,,,,,,,,,,,3HAD15M16,1,,,,,,,,,CITRH,51,,,,,,,,,,,,,,,CLPNS180,51,PPNDH,3,DHORTS,19,,,,,,,,,,,,,,,,,,,,,PHETA1,24,,,,,,,,,,,,
243,,,DASYNI17,1,DHQS,1,,,,,,,,,,,,,,,,,,,,,3OAS3M4,1,,,,,,,,,,,3HAD14M16,1,,,,,,,,,CLPNS180,51,,,,,,,,,,,,,,,CA2tex,51,,,OMPDC,19,,,,,,,,,,,,,,,,,,,,,ILETA,23,,,,,,,,,,,,
244,,,DASYNAI17,1,DHQTi,1,,,,,,,,,,,,,,,,,,,,,3OAS4M3O6,1,,,,,,,,,,,3HAD13M14,1,,,,,,,,,CLPNSAI17,51,,,,,,,,,,,,,,,CLPNSI17,51,,,ASPCT,19,,,,,,,,,,,,,,,,,,,,,ACLS_a,23,,,,,,,,,,,,
245,,,DASYN180,1,DMATT,1,,,,,,,,,,,,,,,,,,,,,3OAS4M6,1,,,,,,,,,,,3HAD12M14,1,,,,,,,,,CLPNSI17,51,,,,,,,,,,,,,,,COBALTt5pp,51,,,OROTPT,19,,,,,,,,,,,,,,,,,,,,,ACHBPL,23,,,,,,,,,,,,
246,,,CLPNSI17,1,DPCOAK,1,,,,,,,,,,,,,,,,,,,,,3OAS5M6,1,,,,,,,,,,,3HAD11M12,1,,,,,,,,,CLtex,51,,,,,,,,,,,,,,,Cuabcpp,51,,,GALU,7,,,,,,,,,,,,,,,,,,,,,GHMT2r,23,,,,,,,,,,,,
247,,,CLPNSAI17,1,DTMPK,1,,,,,,,,,,,,,,,,,,,,,3OAS60,1,,,,,,,,,,,3HAD10M12,1,,,,,,,,,COBALT2tex,51,,,,,,,,,,,,,,,CU2tex,51,,,PGMT,7,,,,,,,,,,,,,,,,,,,,,DHAD2,23,,,,,,,,,,,,
248,,,CLPNS180,1,DXPRIr,1,,,,,,,,,,,,,,,,,,,,,3OAS6M8,1,,,,,,,,,,,2MBCOATA,1,,,,,,,,,COBALTt5pp,51,,,,,,,,,,,,,,,ALAHISabcpp,51,,,PYDXK,1,,,,,,,,,,,,,,,,,,,,,PItex,17,,,,,,,,,,,,
249,,,CDPMEK,1,DXPS,1,,,,,,,,,,,,,,,,,,,,,3OAS7M8,1,,,,,,,,,,,26DAPLLAT,1,,,,,,,,,3HAD7M8,51,,,,,,,,,,,,,,,COBALT2tex,51,,,,,,,,,,,,,,,,,,,,,,,,,PANTS,11,,,,,,,,,,,,
250,,,CBIAT,1,G1PACT,1,,,,,,,,,,,,,,,,,,,,,3OAS80,1,,,,,,,,,,,3OAS4M3O6,1,,,,,,,,,CYSS,51,,,,,,,,,,,,,,,CLtex,51,,,,,,,,,,,,,,,,,,,,,,,,,MOHMT,11,,,,,,,,,,,,
251,,,BPNT,1,GLUR,1,,,,,,,,,,,,,,,,,,,,,3OAS8M10,1,,,,,,,,,,,3OAS4M6,1,,,,,,,,,DHAD1,51,,,,,,,,,,,,,,,3OAS4M3O6,50,,,,,,,,,,,,,,,,,,,,,,,,,DPR,11,,,,,,,,,,,,
252,,,ARGSS,1,rtranscription,1,,,,,,,,,,,,,,,,,,,,,3OAS9M10,1,,,,,,,,,,,3OAS5M6,1,,,,,,,,,DXPRIr,51,,,,,,,,,,,,,,,PFL,47,,,,,,,,,,,,,,,,,,,,,,,,,ASP1DC,11,,,,,,,,,,,,
253,,,ARGSL,1,,,,,,,,,,,,,,,,,,,,,,,A5PISO,1,,,,,,,,,,,CBIAT,1,,,,,,,,,DPRr,51,,,,,,,,,,,,,,,MTHFD,44,,,,,,,,,,,,,,,,,,,,,,,,,HSK,11,,,,,,,,,,,,
254,,,ALAR,1,,,,,,,,,,,,,,,,,,,,,,,3OAR180,1,,,,,,,,,,,DXPRIr,1,,,,,,,,,3HAD12M14,51,,,,,,,,,,,,,,,MTHFC,44,,,,,,,,,,,,,,,,,,,,,,,,,THRS,11,,,,,,,,,,,,
255,,,ALAALA,1,,,,,,,,,,,,,,,,,,,,,,,3OAR160,1,,,,,,,,,,,DPRr,1,,,,,,,,,DHFOR2,51,,,,,,,,,,,,,,,GHMT2r,44,,,,,,,,,,,,,,,,,,,,,,,,,ALAR,11,,,,,,,,,,,,
256,,,AIHPDCOATA,1,,,,,,,,,,,,,,,,,,,,,,,3OAR15M16,1,,,,,,,,,,,DPCOAK,1,,,,,,,,,DHAD2,51,,,,,,,,,,,,,,,3MOBS,35,,,,,,,,,,,,,,,,,,,,,,,,,G1PACT,2,,,,,,,,,,,,
257,,,AGPR,1,,,,,,,,,,,,,,,,,,,,,,,3HAD4M6,1,,,,,,,,,,,DMATT,1,,,,,,,,,DASYNI17,51,,,,,,,,,,,,,,,IPPMIa,34,,,,,,,,,,,,,,,,,,,,,,,,,PGAMT,2,,,,,,,,,,,,
